1.1,1.2,1.3,1.4,2.1,2.2,3.0,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,lambda_parallel_instances,lambda_allocated_memory,ec2_vcpus,ec2_memorylevel,ec2_instances,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,latency,cost,reliability,scalability
0,0,0,0,0,1,0,7,1.0,0.0,5350.0,7.0,0.8,4450.0,10.0,6.0,0.0,0.0,14.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022638939401e-16,157625992.7127,0,-17513.9985193
0,0,0,0,0,1,0,7,0.0,1.0,950.0,9.0,0.9,2350.0,149.0,10.0,0.0,0.0,5.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486,0,0.00013775
0,0,0,0,0,1,0,3,1.0,1.0,7400.0,6.0,0.7,800.0,20.0,8.0,0.0,0.0,31.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6512,0,0.00015008
0,0,0,0,0,1,0,9,0.0,1.0,7350.0,6.0,0.2,9150.0,823.0,6.0,0.0,0.0,71.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4618,0,0.00013266
0,0,0,0,0,1,0,2,0.0,1.0,700.0,1.0,0.1,8300.0,49.0,3.0,0.0,0.0,37.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9081,0,0.00017344
0,0,0,0,0,1,0,8,0.0,0.0,7400.0,6.0,0.8,3900.0,19.0,6.0,0.0,0.0,49.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4624e-17,7.7409,0,2.8763e-05
0,0,0,0,0,1,0,4,1.0,0.0,5900.0,4.0,0.3,550.0,200.0,9.0,0.0,0.0,43.0,5376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2157,0,4.2445e-05
0,0,0,0,0,1,0,10,0.0,0.0,2200.0,4.0,0.9,5500.0,436.0,2.0,0.0,0.0,62.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368,0,2.5927e-05
0,0,0,0,0,1,0,3,0.0,0.0,8300.0,9.0,1.0,550.0,281.0,1.0,0.0,0.0,64.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6503e-17,6.4884,0,4.8987e-05
0,0,0,0,0,1,0,9,1.0,0.0,7950.0,2.0,0.3,500.0,54.0,1.0,0.0,0.0,86.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3358,0,2.796e-05
0,0,0,0,0,1,0,9,0.0,0.0,900.0,8.0,0.7,9250.0,645.0,9.0,0.0,0.0,100.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70377337689e-17,25332750.0023,0,-2814.74973949
0,0,0,0,0,1,0,4,0.0,1.0,5000.0,4.0,0.9,1000.0,51.0,2.0,0.0,0.0,5.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6168,0,0.00014692
0,0,0,0,0,1,0,10,0.0,0.0,9150.0,8.0,0.9,9550.0,746.0,10.0,0.0,0.0,40.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4219,0,2.70122e-05
0,0,0,0,0,1,0,9,1.0,1.0,5150.0,6.0,0.8,850.0,645.0,8.0,0.0,0.0,62.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409,0,0.00012789
0,0,0,0,0,1,0,3,0.0,1.0,9350.0,9.0,0.3,3050.0,295.0,8.0,0.0,0.0,86.0,7040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6969,0,0.00015412
0,0,0,0,0,1,0,3,1.0,1.0,1150.0,2.0,0.3,3450.0,62.0,1.0,0.0,0.0,56.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6498,0,0.00014979
0,0,0,0,0,1,0,2,0.0,1.0,8950.0,1.0,0.9,2800.0,65.0,2.0,0.0,0.0,22.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995,0,0.00018303
0,0,0,0,0,1,0,1,0.0,1.0,2350.0,7.0,0.6,4900.0,26.0,5.0,0.0,0.0,78.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4362,0,0.00022145
0,0,0,0,0,1,0,7,0.0,0.0,9900.0,9.0,0.0,7400.0,14.0,5.0,0.0,0.0,87.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81628,0,3.1308e-05
0,0,0,0,0,1,0,9,1.0,0.0,9200.0,7.0,0.9,7300.0,83.0,9.0,0.0,0.0,10.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6961,0,2.79449e-05
0,0,0,0,0,1,0,4,0.0,0.0,5750.0,7.0,0.9,9050.0,65.0,4.0,0.0,0.0,45.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4886,0,4.1905e-05
0,0,0,0,0,1,0,5,1.0,0.0,5200.0,1.0,0.2,9050.0,51.0,2.0,0.0,0.0,35.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54452,0,3.6028e-05
0,0,0,0,0,1,0,3,1.0,1.0,9250.0,1.0,0.9,2300.0,1000.0,4.0,0.0,0.0,23.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6482,0,0.00014975
0,0,0,0,0,1,0,9,1.0,1.0,8850.0,9.0,0.3,1800.0,396.0,7.0,0.0,0.0,44.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4093,0,0.0001279
0,0,0,0,0,1,0,10,0.0,0.0,1100.0,9.0,0.4,6050.0,42.0,10.0,0.0,0.0,61.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6602,0,2.6203e-05
0,0,0,0,0,1,0,9,0.0,0.0,8800.0,7.0,0.9,6950.0,243.0,9.0,0.0,0.0,59.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6873,0,2.77401e-05
0,0,0,0,0,1,0,10,0.0,0.0,8450.0,8.0,0.2,7800.0,157.0,10.0,0.0,0.0,51.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4275,0,2.7043e-05
0,0,0,0,0,1,0,6,1.0,0.0,2950.0,6.0,0.8,1250.0,49.0,1.0,0.0,0.0,32.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515,0,3.339e-05
0,0,0,0,0,1,0,2,0.0,0.0,3200.0,2.0,0.5,650.0,458.0,3.0,0.0,0.0,43.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3064841848e-17,2814750.8018,0,312.75005856
0,0,0,0,0,1,0,6,0.0,1.0,9600.0,2.0,0.0,4500.0,11.0,2.0,0.0,0.0,10.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0,0.0001381
0,0,0,0,0,1,0,3,1.0,0.0,7400.0,10.0,0.8,1250.0,530.0,4.0,0.0,0.0,80.0,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2926,0,4.9738e-05
0,0,0,0,0,1,0,4,1.0,1.0,6500.0,3.0,0.6,9900.0,42.0,3.0,0.0,0.0,1.0,6720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2176894962600004e-17,11259000.6356,0,1251.00003893
0,0,0,0,0,1,0,7,1.0,1.0,6350.0,2.0,0.9,7300.0,190.0,7.0,0.0,0.0,88.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499,0,0.00013155
0,0,0,0,0,1,0,8,0.0,1.0,6450.0,4.0,0.2,3550.0,27.0,10.0,0.0,0.0,90.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4535e-17,1.492,0,0.00013548
0,0,0,0,0,1,0,10,1.0,0.0,1900.0,7.0,0.8,1150.0,26.0,1.0,0.0,0.0,24.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0327,0,2.6151e-05
0,0,0,0,0,1,0,10,0.0,0.0,6700.0,9.0,0.0,600.0,46.0,5.0,0.0,0.0,42.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74348,0,2.5984e-05
0,0,0,0,0,1,0,5,1.0,1.0,5300.0,8.0,0.3,5750.0,129.0,3.0,0.0,0.0,56.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4967,0,0.000136
0,0,0,0,0,1,0,6,0.0,1.0,2450.0,3.0,0.4,3200.0,310.0,4.0,0.0,0.0,11.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5195,0,0.00013806
0,0,0,0,0,1,0,3,1.0,0.0,6450.0,4.0,0.3,3650.0,746.0,5.0,0.0,0.0,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607,0,4.9746e-05
0,0,0,0,0,1,0,4,0.0,1.0,4650.0,6.0,0.6,4800.0,10.0,8.0,0.0,0.0,75.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6186,0,0.00014708
0,0,0,0,0,1,0,1,1.0,1.0,8400.0,5.0,0.9,8650.0,181.0,6.0,0.0,0.0,8.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4029,0,0.00021842
0,0,0,0,0,1,0,3,1.0,1.0,7450.0,2.0,1.0,4300.0,157.0,8.0,0.0,0.0,69.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476,0,0.00014975
0,0,0,0,0,1,0,6,1.0,0.0,850.0,2.0,0.6,900.0,62.0,4.0,0.0,0.0,70.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48587,0,3.3449e-05
0,0,0,0,0,1,0,4,1.0,1.0,2750.0,4.0,0.2,2950.0,481.0,5.0,0.0,0.0,66.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5673,0,0.00014238
0,0,0,0,0,1,0,10,0.0,0.0,7600.0,9.0,0.0,8600.0,396.0,6.0,0.0,0.0,44.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80397,0,2.5949e-05
0,0,0,0,0,1,0,4,1.0,0.0,4800.0,8.0,0.6,500.0,8.0,5.0,0.0,0.0,23.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9067,0,4.2489e-05
0,0,0,0,0,1,0,5,0.0,0.0,4050.0,4.0,1.0,5050.0,19.0,3.0,0.0,0.0,83.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3995,0,3.6057e-05
0,0,0,0,0,1,0,7,1.0,0.0,8800.0,1.0,0.4,6150.0,711.0,5.0,0.0,0.0,43.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69867,0,3.1485e-05
0,0,0,0,0,1,0,8,0.0,0.0,6600.0,8.0,0.6,7950.0,9.0,2.0,0.0,0.0,5.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4674,0,2.8696e-05
0,0,0,0,0,1,0,9,1.0,0.0,9450.0,6.0,0.9,3500.0,25.0,8.0,0.0,0.0,52.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4631e-17,11.8499,0,2.80574e-05
0,0,0,0,0,1,0,1,0.0,1.0,5450.0,5.0,0.1,6500.0,14.0,6.0,0.0,0.0,19.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367,0,0.00022149
0,0,0,0,0,1,0,4,0.0,0.0,1950.0,9.0,0.7,500.0,416.0,3.0,0.0,0.0,89.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0034e-17,1.7951,0,4.1873e-05
0,0,0,0,0,1,0,4,0.0,0.0,4200.0,4.0,0.9,3150.0,505.0,2.0,0.0,0.0,36.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9353,0,4.1913e-05
0,0,0,0,0,1,0,6,0.0,0.0,4100.0,6.0,0.0,2500.0,342.0,7.0,0.0,0.0,81.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53161,0,3.3063e-05
0,0,0,0,0,1,0,1,0.0,0.0,6100.0,9.0,0.8,9350.0,101.0,6.0,0.0,0.0,67.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5394,0,0.00011663
0,0,0,0,0,1,0,2,1.0,0.0,2400.0,8.0,0.5,500.0,823.0,9.0,0.0,0.0,88.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140843638e-17,703688.7185,0,78.18756295
0,0,0,0,0,1,0,6,0.0,1.0,7700.0,6.0,0.4,5150.0,101.0,5.0,0.0,0.0,15.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0,0.00013804
0,0,0,0,0,1,0,7,1.0,0.0,8150.0,3.0,0.3,3050.0,326.0,4.0,0.0,0.0,36.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6614,0,3.1528e-05
0,0,0,0,0,1,0,1,0.0,0.0,2500.0,8.0,0.7,8500.0,21.0,5.0,0.0,0.0,74.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7124,0,0.00011646
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.011417,0.19283,0,1.7513e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.013056,0.17908,0,1.6263e-05
0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,84.0,0.0,0.0,0.0,0.0,0.013056,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,40.0,0.0,0.0,0.0,0.0,0.012111,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,63.0,0.0,0.0,0.0,0.0,0.015833,0.19282,0,1.7513e-05
0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,68.0,0.0,0.0,0.0,0.0,0.011417,0.18367,0,1.6678e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,86.0,0.0,0.0,0.0,0.0,0.011889,0.18367,0,1.6679e-05
0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,95.0,0.0,0.0,0.0,0.0,0.011611,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,44.0,0.0,0.0,0.0,0.0,0.013056,0.17633,0,1.6013e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,91.0,0.0,0.0,0.0,0.0,0.012111,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.011417,0.18365,0,1.668e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,92.0,0.0,0.0,0.0,0.0,0.013889,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,35.0,0.0,0.0,0.0,0.0,0.011611,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,34.0,0.0,0.0,0.0,0.0,0.013056,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,46.0,0.0,0.0,0.0,0.0,0.011611,0.17632,0,1.6013e-05
0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,43.0,0.0,0.0,0.0,0.0,0.012667,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.012333,0.22032,0,2.0115e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,0.0,0.0,0.0,0.012111,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,49.0,0.0,0.0,0.0,0.0,0.012667,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,77.0,0.0,0.0,0.0,0.0,0.013056,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.011611,0.17633,0,1.6012e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,54.0,0.0,0.0,0.0,0.0,0.013889,0.18365,0,1.668e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.011417,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,80.0,0.0,0.0,0.0,0.0,0.012111,0.18367,0,1.6678e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,84.0,0.0,0.0,0.0,0.0,0.011417,0.17632,0,1.6013e-05
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,74.0,0.0,0.0,0.0,0.0,0.012667,0.19283,0,1.7513e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,99.0,0.0,0.0,0.0,0.0,0.012667,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,94.0,0.0,0.0,0.0,0.0,0.011611,0.18367,0,1.6679e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,0.0,0.0,0.0,0.0,0.011611,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.013056,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,65.0,0.0,0.0,0.0,0.0,0.013056,0.17633,0,1.6012e-05
0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,46.0,0.0,0.0,0.0,0.0,0.011611,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,94.0,0.0,0.0,0.0,0.0,0.011611,0.17633,0,1.6013e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,41.0,0.0,0.0,0.0,0.0,0.012111,0.17632,0,1.6013e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,18.0,0.0,0.0,0.0,0.0,0.013889,0.18365,0,1.6679e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.011417,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,67.0,0.0,0.0,0.0,0.0,0.011611,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,19.0,0.0,0.0,0.0,0.0,0.012111,0.19282,0,1.7513e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,28.0,0.0,0.0,0.0,0.0,0.012667,0.18365,0,1.668e-05
0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,64.0,0.0,0.0,0.0,0.0,0.011611,0.17633,0,1.6013e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,32.0,0.0,0.0,0.0,0.0,0.012111,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.011611,0.19282,0,1.7513e-05
0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.011611,0.17633,0,1.6012e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,44.0,0.0,0.0,0.0,0.0,0.011889,0.18367,0,1.6679e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,0.013889,0.18365,0,1.6679e-05
0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.011417,0.19282,0,1.7513e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,42.0,0.0,0.0,0.0,0.0,0.012111,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,76.0,0.0,0.0,0.0,0.0,0.011611,0.17908,0,1.6262e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,35.0,0.0,0.0,0.0,0.0,0.013056,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,55.0,0.0,0.0,0.0,0.0,0.012667,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,45.0,0.0,0.0,0.0,0.0,0.011889,0.17633,0,1.6012e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,46.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,75.0,0.0,0.0,0.0,0.0,0.011611,0.18365,0,1.6679e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,46.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,61.0,0.0,0.0,0.0,0.0,0.013056,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,55.0,0.0,0.0,0.0,0.0,0.011611,0.22032,0,2.0013e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,98.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.011611,0.18891,0,1.7155e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,40.0,0.0,0.0,0.0,0.0,0.016667,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.012111,0.18366,0,1.6679e-05
0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,41.0,0.0,0.0,0.0,0.0,0.011889,0.18365,0,1.668e-05
